Zip Code,PNODEID
19601,123901391
19601,123901391
19601,123901391
19601,123901391
19602,123901389
19602,123901389
19602,123901391
19602,123901391
19604,44460773
19604,44460775
19605,44460773
19605,44460775
19606,123901389
19606,123901389
19606,123901391
19606,123901391
19607,123901389
19607,123901389
19607,123901389
19607,123901389
19607,123901391
19607,123901391
19607,123901391
19607,123901391
19608,123901389
19608,123901389
19608,123901391
19608,123901391
19609,123901389
19609,123901389
19609,123901391
19609,123901391
19610,123901389
19610,123901389
19610,123901391
19610,123901391
19611,123901389
19611,123901389
19611,123901391
19611,123901391
19701,510434
19701,510434
19701,41935401
19701,41935401
19701,45565813
19701,45565813
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021036
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19702,5021037
19703,38367761
19703,38367761
19707,53048699
19707,53048699
19707,53048699
19707,53048699
19707,53048701
19707,53048701
19707,53048701
19707,53048701
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,48933959
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19709,78711721
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021025
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021026
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,5021027
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19711,1075443899
19713,5021025
19713,5021025
19713,5021025
19713,5021025
19713,5021025
19713,5021025
19713,5021025
19713,5021025
19713,5021026
19713,5021026
19713,5021026
19713,5021026
19713,5021026
19713,5021026
19713,5021026
19713,5021026
19713,5021027
19713,5021027
19713,5021027
19713,5021027
19713,5021027
19713,5021027
19713,5021027
19713,5021027
19713,1075443899
19713,1075443899
19713,1075443899
19713,1075443899
19713,1075443899
19713,1075443899
19713,1075443899
19713,1075443899
19716,5021025
19716,5021025
19716,5021026
19716,5021026
19716,5021027
19716,5021027
19716,1075443899
19716,1075443899
19717,5021025
19717,5021025
19717,5021026
19717,5021026
19717,5021027
19717,5021027
19717,1075443899
19717,1075443899
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510414
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,510415
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19720,38367753
19734,38367757
19734,38367757
19734,38367757
19734,38367757
19736,53048699
19736,53048699
19736,53048701
19736,53048701
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510418
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510419
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510420
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510421
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510422
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19801,510423
19802,1107278767
19802,1107278767
19802,1107278768
19802,1107278768
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,38367755
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19803,106856767
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601649
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19804,21601650
19805,38367785
19805,38367785
19805,38367785
19805,38367785
19805,38367785
19805,38367785
19805,38367785
19805,38367785
19805,38367787
19805,38367787
19805,38367787
19805,38367787
19805,38367787
19805,38367787
19805,38367787
19805,38367787
19806,1107278767
19806,1107278767
19806,1107278768
19806,1107278768
19807,38367799
19807,38367799
19807,38367801
19807,38367801
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19808,48933957
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367773
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19809,38367775
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367791
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367793
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19810,38367795
19901,38367759
19901,38367759
19902,38367759
19902,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19904,38367759
19930,49865
19930,49865
19930,49865
19930,49865
19930,49865
19930,49865
19930,49865
19930,49865
19930,49866
19930,49866
19930,49866
19930,49866
19930,49866
19930,49866
19930,49866
19930,49866
19930,49867
19930,49867
19930,49867
19930,49867
19930,49867
19930,49867
19930,49867
19930,49867
19930,93353415
19930,93353415
19930,93353415
19930,93353415
19930,93353415
19930,93353415
19930,93353415
19930,93353415
19931,50008
19931,50008
19933,49868
19933,49868
19933,49868
19933,49868
19933,49869
19933,49869
19933,49869
19933,49869
19934,38367759
19934,38367759
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49890
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,49891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19938,98369891
19939,21601651
19939,21601651
19939,21601651
19939,21601651
19940,49981
19940,49981
19940,49981
19940,49981
19940,49982
19940,49982
19940,49982
19940,49982
19941,49966
19941,49966
19941,49967
19941,49967
19941,49968
19941,49968
19943,21601648
19943,21601648
19944,49865
19944,49865
19944,49866
19944,49866
19944,49867
19944,49867
19944,93353415
19944,93353415
19945,21601651
19945,21601651
19945,21601651
19945,21601651
19945,21601651
19945,21601651
19945,21601651
19945,21601651
19946,49945
19946,49945
19946,49946
19946,49946
19946,1067158475
19946,1067158475
19947,50017
19947,50017
19947,50017
19947,50017
19947,50017
19947,50017
19947,50018
19947,50018
19947,50018
19947,50018
19947,50018
19947,50018
19950,49923
19950,49923
19950,49923
19950,49923
19950,49924
19950,49924
19950,49924
19950,49924
19951,50007
19951,50007
19952,49929
19952,49929
19952,49929
19952,49929
19952,49929
19952,49929
19952,49929
19952,49929
19952,49930
19952,49930
19952,49930
19952,49930
19952,49930
19952,49930
19952,49930
19952,49930
19952,49931
19952,49931
19952,49931
19952,49931
19952,49931
19952,49931
19952,49931
19952,49931
19953,38367759
19953,38367759
19954,50031
19954,50031
19956,49981
19956,49981
19956,49981
19956,49981
19956,49981
19956,49981
19956,49981
19956,49981
19956,49982
19956,49982
19956,49982
19956,49982
19956,49982
19956,49982
19956,49982
19956,49982
19958,50003
19958,50003
19958,50003
19958,50003
19958,50003
19958,50003
19958,50003
19958,50003
19958,50004
19958,50004
19958,50004
19958,50004
19958,50004
19958,50004
19958,50004
19958,50004
19960,49966
19960,49966
19960,49967
19960,49967
19960,49968
19960,49968
19962,21601648
19962,21601648
19963,49966
19963,49966
19963,49966
19963,49966
19963,49966
19963,49966
19963,49967
19963,49967
19963,49967
19963,49967
19963,49967
19963,49967
19963,49968
19963,49968
19963,49968
19963,49968
19963,49968
19963,49968
19964,38367759
19964,38367759
19966,49936
19966,49936
19966,49936
19966,49936
19966,49936
19966,49936
19966,49936
19966,49936
19966,49937
19966,49937
19966,49937
19966,49937
19966,49937
19966,49937
19966,49937
19966,49937
19967,49876
19967,49876
19968,49916
19968,49916
19968,49916
19968,49916
19968,49917
19968,49917
19968,49917
19968,49917
19970,49876
19970,49876
19971,50003
19971,50003
19971,50003
19971,50003
19971,50004
19971,50004
19971,50004
19971,50004
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700752
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19973,10700753
19975,49876
19975,49876
19977,38367757
19977,38367757
19977,38367757
19977,38367757
19977,38367757
19977,38367757
19979,21601648
19979,21601648
20001,5021016
20001,5021016
20001,5021016
20001,5021016
20001,5021017
20001,5021017
20001,5021017
20001,5021017
20001,5021018
20001,5021018
20001,5021018
20001,5021018
20001,5021019
20001,5021019
20001,5021019
20001,5021019
20002,5021002
20002,5021003
20002,5021004
20002,5021005
20002,5021006
20002,5021007
20003,5021002
20003,5021002
20003,5021002
20003,5021002
20003,5021003
20003,5021003
20003,5021003
20003,5021003
20003,5021004
20003,5021004
20003,5021004
20003,5021004
20003,5021005
20003,5021005
20003,5021005
20003,5021005
20003,5021006
20003,5021006
20003,5021006
20003,5021006
20003,5021007
20003,5021007
20003,5021007
20003,5021007
20004,5021016
20004,5021017
20004,5021018
20004,5021019
20005,5021016
20005,5021016
20005,5021016
20005,5021016
20005,5021017
20005,5021017
20005,5021017
20005,5021017
20005,5021018
20005,5021018
20005,5021018
20005,5021018
20005,5021019
20005,5021019
20005,5021019
20005,5021019
20006,5021016
20006,5021017
20006,5021018
20006,5021019
20007,5020990
20007,5020991
20007,5020992
20007,5020993
20008,5020990
20008,5020991
20008,5020992
20008,5020993
20009,5021016
20009,5021017
20009,5021018
20009,5021019
20010,5020990
20010,5020991
20010,5020992
20010,5020993
20011,49770
20011,49770
20011,49770
20011,49770
20011,49771
20011,49771
20011,49771
20011,49771
20011,49772
20011,49772
20011,49772
20011,49772
20011,49773
20011,49773
20011,49773
20011,49773
20011,49775
20011,49775
20011,49775
20011,49775
20011,1075443692
20011,1075443692
20011,1075443692
20011,1075443692
20012,49770
20012,49771
20012,49772
20012,49773
20012,49775
20012,1075443692
20015,5021020
20015,5021021
20015,5021022
20015,5021023
20016,5020990
20016,5020990
20016,5020990
20016,5020990
20016,5020991
20016,5020991
20016,5020991
20016,5020991
20016,5020992
20016,5020992
20016,5020992
20016,5020992
20016,5020993
20016,5020993
20016,5020993
20016,5020993
20017,49770
20017,49770
20017,49770
20017,49770
20017,49771
20017,49771
20017,49771
20017,49771
20017,49772
20017,49772
20017,49772
20017,49772
20017,49773
20017,49773
20017,49773
20017,49773
20017,49775
20017,49775
20017,49775
20017,49775
20017,1075443692
20017,1075443692
20017,1075443692
20017,1075443692
20018,49770
20018,49771
20018,49772
20018,49773
20018,49775
20018,1075443692
20019,49710
20019,49710
20019,49710
20019,49710
20019,49710
20019,49710
20019,49710
20019,49710
20019,49710
20019,49710
20019,49711
20019,49711
20019,49711
20019,49711
20019,49711
20019,49711
20019,49711
20019,49711
20019,49711
20019,49711
20019,49712
20019,49712
20019,49712
20019,49712
20019,49712
20019,49712
20019,49712
20019,49712
20019,49712
20019,49712
20019,49713
20019,49713
20019,49713
20019,49713
20019,49713
20019,49713
20019,49713
20019,49713
20019,49713
20019,49713
20019,49714
20019,49714
20019,49714
20019,49714
20019,49714
20019,49714
20019,49714
20019,49714
20019,49714
20019,49714
20019,49715
20019,49715
20019,49715
20019,49715
20019,49715
20019,49715
20019,49715
20019,49715
20019,49715
20019,49715
20019,49716
20019,49716
20019,49716
20019,49716
20019,49716
20019,49716
20019,49716
20019,49716
20019,49716
20019,49716
20019,49717
20019,49717
20019,49717
20019,49717
20019,49717
20019,49717
20019,49717
20019,49717
20019,49717
20019,49717
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,106856723
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20019,1075443609
20020,49710
20020,49711
20020,49712
20020,49713
20020,49714
20020,49715
20020,49716
20020,49717
20020,106856723
20020,1075443609
20024,5021002
20024,5021002
20024,5021002
20024,5021002
20024,5021002
20024,5021002
20024,5021003
20024,5021003
20024,5021003
20024,5021003
20024,5021003
20024,5021003
20024,5021004
20024,5021004
20024,5021004
20024,5021004
20024,5021004
20024,5021004
20024,5021005
20024,5021005
20024,5021005
20024,5021005
20024,5021005
20024,5021005
20024,5021006
20024,5021006
20024,5021006
20024,5021006
20024,5021006
20024,5021006
20024,5021007
20024,5021007
20024,5021007
20024,5021007
20024,5021007
20024,5021007
20032,1097722218
20032,1097722219
20032,1097722220
20032,1097722221
20032,1097722222
20032,1097722223
20036,5021016
20036,5021017
20036,5021018
20036,5021019
20037,5021016
20037,5021017
20037,5021018
20037,5021019
20041,34886155
20041,34886155
20041,34886155
20041,34886155
20041,34886157
20041,34886157
20041,34886157
20041,34886157
20057,34886397
20057,34886399
20057,34886401
20057,34886403
20059,5021016
20059,5021017
20059,5021018
20059,5021019
20064,49770
20064,49771
20064,49772
20064,49773
20064,49775
20064,1075443692
20105,71856519
20105,71856519
20105,71856519
20105,71856519
20105,71856519
20105,71856519
20105,71856519
20105,71856519
20105,71856519
20105,1107283198
20105,1107283198
20105,1107283198
20105,1107283198
20105,1107283198
20105,1107283198
20105,1107283198
20105,1107283198
20105,1107283198
20106,34886459
20106,44460837
20109,34886253
20109,34886253
20109,34886253
20109,34886253
20109,34886253
20109,34886253
20109,34886253
20109,34886253
20109,34886253
20109,34886255
20109,34886255
20109,34886255
20109,34886255
20109,34886255
20109,34886255
20109,34886255
20109,34886255
20109,34886255
20109,51519931
20109,51519931
20109,51519931
20109,51519931
20109,51519931
20109,51519931
20109,51519931
20109,51519931
20109,51519931
20109,1123172740
20109,1123172740
20109,1123172740
20109,1123172740
20109,1123172740
20109,1123172740
20109,1123172740
20109,1123172740
20109,1123172740
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20110,34886375
20111,34886375
20112,34886317
20115,34886459
20115,44460837
20117,34886323
20117,34886323
20117,34886323
20117,34886325
20117,34886325
20117,34886325
20117,51519933
20117,51519933
20117,51519933
20119,34886411
20119,34886411
20120,34886211
20121,34886279
20121,34886279
20124,34886341
20124,34886341
20124,34886341
20124,34886341
20124,34886341
20124,34886343
20124,34886343
20124,34886343
20124,34886343
20124,34886343
20124,34886345
20124,34886345
20124,34886345
20124,34886345
20124,34886345
20129,34886347
20129,34886349
20129,41935447
20130,5021440
20130,5021441
20132,38367819
20135,5021440
20135,5021441
20136,34886165
20136,34886167
20136,1107283202
20137,34886125
20137,1123172660
20137,1123172661
20141,38367819
20143,34886169
20144,34886323
20144,34886325
20144,51519933
20147,34886145
20147,34886145
20147,34886145
20147,34886145
20147,34886145
20147,34886145
20147,34886145
20147,34886147
20147,34886147
20147,34886147
20147,34886147
20147,34886147
20147,34886147
20147,34886147
20147,45565881
20147,45565881
20147,45565881
20147,45565881
20147,45565881
20147,45565881
20147,45565881
20148,41935445
20148,57967577
20148,83734357
20151,34886449
20151,34886449
20151,34886449
20151,34886451
20151,34886451
20151,34886451
20152,71856519
20152,1107283198
20155,34886253
20155,34886255
20155,51519931
20155,1123172740
20158,34886347
20158,34886349
20158,41935447
20164,34886417
20164,34886417
20164,34886417
20164,34886419
20164,34886419
20164,34886419
20164,34886421
20164,34886421
20164,34886421
20165,57967575
20165,76427739
20166,34886417
20166,34886417
20166,34886419
20166,34886419
20166,34886421
20166,34886421
20169,34886125
20169,1123172660
20169,1123172661
20170,34886285
20171,34886429
20171,34886431
20175,34886347
20175,34886347
20175,34886347
20175,34886347
20175,34886349
20175,34886349
20175,34886349
20175,34886349
20175,41935447
20175,41935447
20175,41935447
20175,41935447
20176,51519891
20180,38367913
20181,34886295
20181,34886295
20184,34886323
20184,34886325
20184,51519933
20186,34886459
20186,34886459
20186,44460837
20186,44460837
20187,34886459
20187,44460837
20190,34886391
20190,34886391
20190,34886391
20190,34886393
20190,34886393
20190,34886393
20190,34886395
20190,34886395
20190,34886395
20191,34886391
20191,34886393
20191,34886395
20192,34886391
20192,34886393
20192,34886395
20194,34886217
20194,34886217
20194,34886217
20194,34886219
20194,34886219
20194,34886219
20194,76427741
20194,76427741
20194,76427741
20197,38367913
20198,34886323
20198,34886325
20198,51519933
20601,49734
20601,49735
20602,49734
20602,49735
20603,49734
20603,49735
20606,1047968
20606,1047969
20607,34886275
20607,34886277
20608,93353411
20608,93353411
20608,93353411
20608,93353411
20608,93353411
20608,93353411
20609,1047968
20609,1047969
20611,49734
20611,49735
20613,49752
20613,49752
20613,49753
20613,49753
20613,49754
20613,49754
20615,93353411
20616,34886235
20617,49734
20617,49735
20618,1047966
20618,1047967
20618,1097722281
20618,1097722282
20619,1047968
20619,1047969
20620,1047968
20620,1047969
20621,1047968
20621,1047969
20622,1047968
20622,1047968
20622,1047969
20622,1047969
20623,49752
20623,49753
20623,49754
20624,1047968
20624,1047969
20625,1047966
20625,1047967
20625,1097722281
20625,1097722282
20626,1047966
20626,1047967
20626,1097722281
20626,1097722282
20628,34885367
20630,34885557
20630,34885559
20630,34885561
20632,1047966
20632,1047967
20632,1097722281
20632,1097722282
20634,1047968
20634,1047969
20636,1047968
20636,1047969
20637,93353411
20639,93353411
20640,34886463
20640,34886465
20645,1047966
20645,1047967
20645,1097722281
20645,1097722282
20646,49734
20646,49734
20646,49735
20646,49735
20650,1047968
20650,1047969
20653,1047968
20653,1047969
20656,1047968
20656,1047969
20657,49870
20657,49870
20657,49870
20657,49870
20657,49871
20657,49871
20657,49871
20657,49871
20658,34886463
20658,34886465
20659,1047968
20659,1047969
20662,34886135
20662,34886137
20664,1047966
20664,1047966
20664,1047966
20664,1047966
20664,1047967
20664,1047967
20664,1047967
20664,1047967
20664,1097722281
20664,1097722281
20664,1097722281
20664,1097722281
20664,1097722282
20664,1097722282
20664,1097722282
20664,1097722282
20667,34885557
20667,34885559
20667,34885561
20670,93353411
20674,34885557
20674,34885559
20674,34885561
20675,49734
20675,49735
20676,93353411
20677,49734
20677,49735
20678,93353411
20680,34885367
20684,34885367
20685,93353411
20687,34885367
20688,93353411
20689,93353411
20690,34885557
20690,34885559
20690,34885561
20692,34885557
20692,34885559
20692,34885561
20693,1047966
20693,1047967
20693,1097722281
20693,1097722282
20695,49734
20695,49735
20701,65732051
20701,65732053
20701,71856449
20701,71856451
20705,49742
20705,49743
20705,49744
20705,49745
20706,49764
20706,49764
20706,49764
20706,49764
20706,49764
20706,49764
20706,49764
20706,49765
20706,49765
20706,49765
20706,49765
20706,49765
20706,49765
20706,49765
20706,49766
20706,49766
20706,49766
20706,49766
20706,49766
20706,49766
20706,49766
20706,1097722307
20706,1097722307
20706,1097722307
20706,1097722307
20706,1097722307
20706,1097722307
20706,1097722307
20706,1097722308
20706,1097722308
20706,1097722308
20706,1097722308
20706,1097722308
20706,1097722308
20706,1097722308
20706,1097722309
20706,1097722309
20706,1097722309
20706,1097722309
20706,1097722309
20706,1097722309
20706,1097722309
20707,49235
20707,49235
20707,49236
20707,49236
20707,63381193
20707,63381193
20707,63381195
20707,63381195
20707,63381197
20707,63381197
20708,49235
20708,49236
20708,63381193
20708,63381195
20708,63381197
20710,49710
20710,49710
20710,49710
20710,49711
20710,49711
20710,49711
20710,49712
20710,49712
20710,49712
20710,49713
20710,49713
20710,49713
20710,49714
20710,49714
20710,49714
20710,49715
20710,49715
20710,49715
20710,49716
20710,49716
20710,49716
20710,49717
20710,49717
20710,49717
20710,106856723
20710,106856723
20710,106856723
20710,1075443609
20710,1075443609
20710,1075443609
20711,63381209
20711,63381211
20712,49770
20712,49771
20712,49772
20712,49773
20712,49775
20712,1075443692
20714,63381209
20714,63381211
20715,112586083
20715,112586083
20715,112586083
20715,112586083
20715,112586083
20715,112586083
20716,63381239
20716,63381241
20716,63381243
20720,112586083
20721,63381239
20721,63381241
20721,63381243
20722,49770
20722,49771
20722,49772
20722,49773
20722,49775
20722,1075443692
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49235
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,49236
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381193
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381195
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20723,63381197
20724,65732051
20724,65732053
20724,71856449
20724,71856451
20732,93353411
20733,63381209
20733,63381211
20735,49752
20735,49753
20735,49754
20736,93353411
20737,49742
20737,49743
20737,49744
20737,49745
20740,49742
20740,49743
20740,49744
20740,49745
20742,49742
20742,49743
20742,49744
20742,49745
20743,49764
20743,49764
20743,49764
20743,49764
20743,49764
20743,49764
20743,49765
20743,49765
20743,49765
20743,49765
20743,49765
20743,49765
20743,49766
20743,49766
20743,49766
20743,49766
20743,49766
20743,49766
20743,1097722307
20743,1097722307
20743,1097722307
20743,1097722307
20743,1097722307
20743,1097722307
20743,1097722308
20743,1097722308
20743,1097722308
20743,1097722308
20743,1097722308
20743,1097722308
20743,1097722309
20743,1097722309
20743,1097722309
20743,1097722309
20743,1097722309
20743,1097722309
20744,49752
20744,49752
20744,49752
20744,49753
20744,49753
20744,49753
20744,49754
20744,49754
20744,49754
20745,1097722218
20745,1097722219
20745,1097722220
20745,1097722221
20745,1097722222
20745,1097722223
20746,1097722218
20746,1097722219
20746,1097722220
20746,1097722221
20746,1097722222
20746,1097722223
20747,49764
20747,49764
20747,49764
20747,49764
20747,49764
20747,49764
20747,49764
20747,49764
20747,49764
20747,49764
20747,49765
20747,49765
20747,49765
20747,49765
20747,49765
20747,49765
20747,49765
20747,49765
20747,49765
20747,49765
20747,49766
20747,49766
20747,49766
20747,49766
20747,49766
20747,49766
20747,49766
20747,49766
20747,49766
20747,49766
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722307
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722308
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20747,1097722309
20748,1097722218
20748,1097722219
20748,1097722220
20748,1097722221
20748,1097722222
20748,1097722223
20751,63381209
20751,63381211
20754,63381209
20754,63381211
20755,65732075
20755,65732075
20755,65732075
20755,65732075
20755,65732077
20755,65732077
20755,65732077
20755,65732077
20755,65732079
20755,65732079
20755,65732079
20755,65732079
20755,65732081
20755,65732081
20755,65732081
20755,65732081
20755,65732083
20755,65732083
20755,65732083
20755,65732083
20758,63381209
20758,63381211
20759,49235
20759,49236
20759,63381193
20759,63381195
20759,63381197
20762,49752
20762,49753
20762,49754
20763,65732051
20763,65732053
20763,71856449
20763,71856451
20764,63381209
20764,63381211
20769,112586083
20770,49742
20770,49743
20770,49744
20770,49745
20771,49742
20771,49743
20771,49744
20771,49745
20772,49764
20772,49765
20772,49766
20772,1097722307
20772,1097722308
20772,1097722309
20774,49764
20774,49765
20774,49766
20774,1097722307
20774,1097722308
20774,1097722309
20776,63381209
20776,63381209
20776,63381211
20776,63381211
20777,63381251
20777,63381253
20777,63381255
20778,63381209
20778,63381211
20779,63381209
20779,63381211
20781,49710
20781,49711
20781,49712
20781,49713
20781,49714
20781,49715
20781,49716
20781,49717
20781,106856723
20781,1075443609
20782,49770
20782,49771
20782,49772
20782,49773
20782,49775
20782,1075443692
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49742
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49743
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
20783,49744
